StudentID,CGPA,Internships,Projects,Certifications,Aptitude_Score,Soft_Skills_Rating,Extracurricular_Activities,Placement_Training,Secondary_School_Marks,Higher_Secondary_Marks,Placement_Status,Total_Academic_Score
380,8.2,2,1,2,90,4.8,Yes,Yes,79,68,Placed,172
381,6.5,1,2,1,65,4.0,Yes,Yes,66,69,NotPlaced,130
382,7.4,0,2,1,73,3.8,No,No,58,70,NotPlaced,147
383,7.3,0,1,1,80,3.6,No,Yes,62,65,NotPlaced,153
384,8.7,0,1,1,87,4.1,No,No,72,63,NotPlaced,174
385,8.5,2,1,3,82,3.6,Yes,Yes,67,81,NotPlaced,167
386,8.5,1,3,2,74,4.1,No,Yes,76,68,Placed,159
387,7.9,1,2,1,76,4.1,Yes,Yes,57,66,NotPlaced,155
388,7.4,2,3,0,71,4.8,Yes,Yes,86,73,NotPlaced,145
389,6.7,1,2,0,86,4.4,No,No,76,73,Placed,153
390,8.3,2,3,2,82,4.8,Yes,Yes,57,73,Placed,165
391,7.6,1,1,0,76,4.3,No,Yes,66,69,NotPlaced,152
392,7.5,1,2,0,90,4.2,No,Yes,77,64,Placed,165
393,8.9,0,3,0,89,4.8,Yes,No,77,78,Placed,178
394,7.3,1,1,0,79,4.1,Yes,No,57,64,NotPlaced,152
395,8.6,1,2,0,86,4.8,Yes,Yes,69,77,Placed,172
396,8.2,2,3,2,90,4.8,Yes,Yes,81,84,Placed,172
397,7.7,1,1,1,73,4.6,No,No,58,72,NotPlaced,150
398,7.9,1,3,0,88,4.7,Yes,Yes,87,85,Placed,167
399,7.4,1,1,1,87,4.6,No,Yes,68,65,NotPlaced,161
400,6.9,0,1,0,90,4.5,Yes,Yes,81,80,Placed,159
401,8.0,1,3,2,90,4.8,Yes,Yes,81,86,Placed,170
402,7.1,1,3,0,81,4.4,Yes,Yes,78,72,NotPlaced,152
403,6.9,0,1,1,76,3.8,No,No,61,67,NotPlaced,145
404,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed,175
405,6.9,0,1,2,76,4.8,Yes,No,78,82,Placed,145
406,7.3,1,1,1,77,4.7,Yes,Yes,57,75,NotPlaced,150
407,7.8,2,3,0,89,4.6,No,Yes,71,68,NotPlaced,167
408,8.3,2,1,0,81,4.1,Yes,Yes,76,83,NotPlaced,164
409,8.6,1,3,2,83,4.4,Yes,Yes,71,83,Placed,169
410,8.6,2,3,0,87,4.8,No,No,75,66,NotPlaced,173
411,8.7,2,1,0,90,4.7,Yes,Yes,74,86,Placed,177
412,7.5,1,3,2,90,4.2,Yes,Yes,80,72,Placed,165
413,7.8,0,1,1,63,4.5,No,No,61,65,NotPlaced,141
414,6.5,0,1,0,71,3.4,No,Yes,59,67,NotPlaced,136
415,7.6,1,3,1,73,4.4,No,Yes,55,62,NotPlaced,149
416,6.5,1,1,1,80,3.8,Yes,Yes,58,65,NotPlaced,145
417,8.0,1,3,0,75,4.3,No,No,57,66,NotPlaced,155
418,8.0,2,3,0,86,4.8,Yes,Yes,73,82,Placed,166
419,7.5,1,1,0,67,4.2,Yes,Yes,57,70,Placed,142
420,7.8,1,3,0,78,4.4,No,Yes,77,70,Placed,156
421,7.3,1,1,1,75,3.6,No,Yes,55,66,NotPlaced,148
422,7.8,1,2,0,82,4.7,Yes,Yes,77,67,NotPlaced,160
423,6.5,1,1,1,82,3.4,No,No,56,66,NotPlaced,147
424,8.1,1,3,3,90,4.8,Yes,Yes,69,82,Placed,171
425,7.9,0,1,0,85,4.5,Yes,No,76,81,NotPlaced,164
426,8.7,1,3,0,74,4.6,Yes,Yes,86,83,Placed,161
427,7.1,2,2,0,76,4.0,No,Yes,55,69,Placed,147
428,8.9,1,3,2,81,4.8,Yes,No,82,81,Placed,170
429,8.3,0,3,0,75,4.2,Yes,No,77,69,NotPlaced,158
430,8.3,1,2,0,90,4.5,Yes,Yes,82,80,Placed,173
431,7.9,2,3,2,86,4.7,Yes,Yes,69,82,Placed,165
432,8.1,2,3,2,90,4.5,Yes,Yes,78,81,Placed,171
433,7.7,2,1,1,64,3.7,No,Yes,77,70,NotPlaced,141
434,8.1,2,3,2,85,4.5,Yes,Yes,76,88,Placed,166
435,7.8,1,3,0,81,4.3,No,No,64,70,NotPlaced,159
436,7.2,1,1,1,67,3.8,No,No,59,63,NotPlaced,139
437,8.4,1,1,2,84,4.8,Yes,Yes,82,68,Placed,168
438,8.4,2,3,2,90,4.8,Yes,Yes,82,86,Placed,174
439,8.2,1,1,0,76,4.2,No,Yes,55,62,NotPlaced,158
440,6.5,0,1,0,67,4.3,Yes,No,81,63,Placed,132
441,6.5,1,1,0,73,4.1,No,Yes,55,66,NotPlaced,138
442,8.3,2,3,2,90,4.8,Yes,Yes,74,83,Placed,173
443,8.2,0,3,2,78,4.5,No,Yes,88,84,Placed,160
444,8.1,1,2,2,76,4.5,Yes,Yes,79,81,Placed,157
445,6.5,1,1,1,60,3.8,No,No,56,62,NotPlaced,125
446,8.2,0,3,1,83,4.7,Yes,No,81,87,NotPlaced,165
447,7.7,1,3,1,75,4.6,Yes,Yes,74,63,NotPlaced,152
448,7.7,0,3,2,89,4.4,Yes,Yes,82,85,Placed,166
449,6.5,1,1,0,80,4.3,Yes,Yes,75,68,NotPlaced,145
450,8.3,2,3,2,87,4.8,Yes,Yes,74,80,NotPlaced,170
451,8.0,1,3,0,77,4.1,No,No,82,84,Placed,157
452,8.6,0,2,1,90,4.6,Yes,Yes,56,87,Placed,176
453,7.6,0,2,0,83,4.2,No,Yes,55,70,NotPlaced,159
454,7.0,1,1,1,71,4.3,No,Yes,74,64,NotPlaced,141
455,7.9,2,3,2,90,4.8,Yes,Yes,78,86,Placed,169
456,7.7,1,3,2,84,4.6,Yes,Yes,80,83,Placed,161
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced,150
458,6.5,1,1,1,78,4.1,No,Yes,55,62,NotPlaced,143
459,7.4,1,2,0,73,4.3,No,Yes,65,68,NotPlaced,147
460,7.8,2,3,2,84,4.1,Yes,Yes,76,80,Placed,162
461,7.7,1,1,0,80,4.8,Yes,Yes,55,61,NotPlaced,157
462,7.9,0,1,0,60,3.4,No,No,64,59,NotPlaced,139
463,7.4,1,1,0,79,4.8,No,Yes,72,66,NotPlaced,153
464,8.2,2,2,1,76,4.6,Yes,Yes,66,65,NotPlaced,158
465,7.4,0,1,0,78,4.6,No,No,56,69,NotPlaced,152
466,6.7,1,1,1,66,3.6,No,No,55,67,NotPlaced,133
467,6.5,1,2,0,84,4.2,Yes,No,74,78,NotPlaced,149
468,7.8,0,1,1,73,4.8,Yes,Yes,77,88,Placed,151
469,7.2,1,2,1,68,4.4,No,No,55,64,NotPlaced,140
470,8.1,0,2,0,88,4.0,No,Yes,67,84,Placed,169
471,8.2,1,2,0,83,4.6,Yes,Yes,66,86,Placed,165
472,8.2,0,3,3,90,4.7,Yes,Yes,65,87,Placed,172
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,NotPlaced,165
474,7.8,0,3,2,77,4.2,Yes,Yes,83,76,NotPlaced,155
475,7.3,1,2,1,75,4.6,No,Yes,55,75,NotPlaced,148
476,7.5,1,1,0,67,4.6,No,No,86,62,NotPlaced,142
477,8.0,2,1,0,74,4.1,No,Yes,80,67,Placed,154
478,7.5,2,3,2,90,4.7,Yes,Yes,80,83,Placed,165
479,8.4,2,3,1,85,4.7,Yes,Yes,63,78,Placed,169
480,6.6,1,1,0,73,3.4,No,No,56,69,NotPlaced,139
481,7.6,1,1,0,66,3.7,Yes,Yes,65,60,NotPlaced,142
482,7.1,1,2,0,80,4.3,Yes,Yes,69,65,NotPlaced,151
483,7.6,1,2,2,69,3.3,No,Yes,64,63,NotPlaced,145
484,7.5,1,1,2,75,3.5,Yes,Yes,55,64,NotPlaced,150
485,6.5,1,1,0,74,3.9,No,No,70,67,NotPlaced,139
486,6.7,1,1,1,73,4.0,No,Yes,62,65,NotPlaced,140
487,8.3,1,3,1,86,4.8,No,Yes,80,67,NotPlaced,169
488,8.6,2,1,2,73,4.6,Yes,No,55,82,NotPlaced,159
489,6.6,1,3,0,70,4.1,Yes,No,78,63,Placed,136
490,8.3,1,3,0,82,4.8,Yes,Yes,71,88,NotPlaced,165
491,7.6,1,2,1,76,3.9,No,No,55,69,NotPlaced,152
492,8.3,2,3,2,79,4.4,Yes,Yes,74,80,Placed,162
493,8.5,1,2,1,70,4.5,Yes,Yes,74,64,Placed,155
494,7.7,1,2,0,82,4.3,No,Yes,77,67,NotPlaced,159
495,7.4,1,1,0,89,4.4,No,Yes,58,73,NotPlaced,163
496,8.8,1,3,2,88,4.8,Yes,Yes,79,86,Placed,176
497,7.0,1,2,0,75,4.6,Yes,Yes,78,67,NotPlaced,145
498,7.7,0,3,2,86,4.7,No,Yes,79,67,NotPlaced,163
499,7.5,0,2,0,71,3.4,No,No,55,62,NotPlaced,146
500,7.5,1,1,1,79,3.6,No,Yes,63,65,NotPlaced,154
501,7.8,1,1,0,82,4.2,No,Yes,75,71,NotPlaced,160
502,6.8,1,1,2,74,4.2,Yes,No,77,84,NotPlaced,142
503,7.3,0,1,0,80,3.5,No,Yes,55,61,NotPlaced,153
504,7.2,0,2,1,60,3.6,No,No,74,71,NotPlaced,132
505,6.7,2,0,0,69,3.9,No,Yes,76,71,NotPlaced,136
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,Placed,150
507,6.6,2,3,1,72,4.6,Yes,No,56,57,NotPlaced,138
508,6.9,2,1,0,67,4.0,Yes,No,59,61,NotPlaced,136
509,8.2,1,1,0,79,4.2,No,No,72,69,NotPlaced,161
510,6.7,1,2,1,80,4.1,No,No,63,59,NotPlaced,147
511,7.9,1,2,1,63,4.2,No,Yes,56,69,NotPlaced,142
512,8.3,2,3,2,89,4.7,Yes,Yes,80,88,Placed,172
513,6.8,0,2,0,88,4.5,No,Yes,67,63,NotPlaced,156
514,7.6,1,2,0,88,4.8,No,Yes,57,68,NotPlaced,164
515,7.9,2,3,2,90,4.8,Yes,Yes,80,84,NotPlaced,169
516,6.5,0,3,0,81,4.8,Yes,Yes,90,68,NotPlaced,146
517,7.3,1,1,1,69,4.2,No,No,55,65,NotPlaced,142
518,7.7,2,3,0,78,4.1,Yes,Yes,70,81,NotPlaced,155
519,7.9,1,2,2,75,4.6,Yes,Yes,71,85,NotPlaced,154
520,7.9,2,3,1,82,4.2,Yes,Yes,83,69,NotPlaced,161
521,7.5,1,1,0,71,3.7,No,Yes,55,61,NotPlaced,146
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,NotPlaced,161
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,Placed,165
524,8.0,0,3,3,90,4.3,Yes,Yes,75,87,Placed,170
525,7.5,1,3,1,89,4.2,No,Yes,72,71,NotPlaced,164
526,7.8,1,1,0,69,4.7,No,No,57,64,NotPlaced,147
527,8.1,0,2,0,80,4.5,No,Yes,69,83,NotPlaced,161
528,8.2,1,1,0,70,4.2,No,No,55,62,NotPlaced,152
529,8.1,1,3,0,88,4.3,No,No,72,85,NotPlaced,169
530,8.1,1,3,2,90,4.5,Yes,Yes,77,81,Placed,171
531,6.7,1,2,1,68,4.6,No,Yes,72,68,NotPlaced,135
532,7.7,2,1,0,75,4.4,Yes,No,81,82,NotPlaced,152
533,7.6,0,1,1,73,4.4,No,Yes,70,67,NotPlaced,149
534,8.6,2,3,2,87,4.8,Yes,Yes,77,82,Placed,173
535,7.5,1,2,0,77,4.3,No,No,55,74,NotPlaced,152
536,8.4,2,2,2,73,4.8,Yes,No,78,82,Placed,157
537,8.1,2,3,2,84,4.6,Yes,Yes,78,84,Placed,165
538,6.5,1,2,0,78,4.6,No,Yes,62,57,NotPlaced,143
539,8.9,2,3,2,90,4.8,Yes,Yes,79,87,Placed,179
540,7.5,2,2,0,73,4.4,Yes,Yes,86,74,Placed,148
541,8.7,2,3,2,90,4.8,Yes,Yes,75,88,Placed,177
542,7.4,2,3,2,84,4.8,Yes,Yes,82,80,NotPlaced,158
543,7.8,1,1,1,66,3.4,No,No,55,69,Placed,144
544,8.3,1,3,1,84,4.6,Yes,Yes,75,82,NotPlaced,167
545,8.3,1,2,2,85,4.6,Yes,Yes,72,88,Placed,168
546,7.6,2,3,2,90,4.5,Yes,Yes,75,82,Placed,166
547,6.5,1,1,1,74,4.0,No,No,56,73,NotPlaced,139
548,7.4,1,3,1,75,4.5,Yes,Yes,83,67,Placed,149
549,7.9,1,3,0,90,4.6,Yes,Yes,81,79,Placed,169
550,8.4,1,1,0,73,4.2,No,Yes,55,69,NotPlaced,157
551,7.7,2,2,1,74,4.1,No,Yes,55,63,NotPlaced,151
552,8.2,1,3,1,88,4.8,Yes,Yes,71,82,NotPlaced,170
553,7.6,0,2,0,81,4.0,No,No,60,60,NotPlaced,157
554,6.8,1,1,0,67,4.1,No,No,57,61,NotPlaced,135
555,8.2,0,3,0,76,4.7,Yes,Yes,77,66,NotPlaced,158
556,8.3,2,3,2,88,4.7,Yes,Yes,70,85,Placed,171
557,7.1,0,2,0,67,3.2,No,No,57,57,NotPlaced,138
558,6.5,1,2,1,60,3.5,No,No,60,65,NotPlaced,125
559,8.6,1,3,2,90,4.8,Yes,Yes,90,88,Placed,176
560,7.6,2,2,0,72,4.3,No,Yes,77,67,Placed,148
561,7.9,2,1,1,78,4.1,Yes,Yes,58,76,NotPlaced,157
562,7.7,1,3,0,82,4.2,Yes,Yes,90,88,Placed,159
563,7.4,1,3,2,88,4.8,Yes,Yes,82,85,Placed,162
564,6.5,1,3,1,68,4.0,Yes,Yes,86,71,NotPlaced,133
565,8.2,1,2,1,90,4.7,Yes,Yes,76,80,Placed,172
566,7.6,1,2,2,70,4.8,No,Yes,73,84,Placed,146
567,7.3,0,2,1,78,4.8,No,Yes,83,72,NotPlaced,151
568,8.1,2,3,2,90,4.4,Yes,Yes,70,88,NotPlaced,171
569,7.5,1,1,1,71,4.3,No,No,57,68,NotPlaced,146
570,7.4,1,3,0,81,4.7,Yes,Yes,76,84,Placed,155
571,7.8,0,3,2,90,4.7,Yes,Yes,81,82,Placed,168
572,8.2,2,3,2,90,4.8,Yes,Yes,88,82,Placed,172
573,8.4,0,3,2,79,4.5,Yes,Yes,75,64,NotPlaced,163
574,8.2,2,3,2,90,4.7,Yes,Yes,85,80,Placed,172
575,7.6,2,1,2,87,4.8,Yes,No,88,62,NotPlaced,163
576,8.6,1,1,1,88,4.0,No,Yes,80,66,Placed,174
577,6.5,2,3,1,84,4.7,Yes,Yes,85,83,Placed,149
578,6.7,0,3,2,90,4.8,No,No,55,63,NotPlaced,157
579,7.5,1,1,0,70,4.5,No,No,55,67,NotPlaced,145
580,7.5,1,2,0,60,4.0,No,Yes,56,71,NotPlaced,135
581,7.5,1,1,1,60,4.1,No,No,55,64,NotPlaced,135
582,8.7,2,3,2,90,4.8,Yes,Yes,77,86,Placed,177
583,7.4,1,2,1,71,4.8,No,Yes,63,69,NotPlaced,145
584,7.8,0,1,1,77,4.1,Yes,Yes,55,70,NotPlaced,155
585,8.1,2,3,2,90,4.4,Yes,Yes,81,87,Placed,171
586,7.3,1,1,0,81,4.4,No,No,55,65,NotPlaced,154
587,7.8,2,3,0,90,4.8,Yes,Yes,78,83,Placed,168
588,8.0,0,0,2,76,4.8,Yes,No,62,64,Placed,156
589,7.5,1,3,1,90,4.8,Yes,Yes,74,85,Placed,165
590,7.8,1,2,0,81,3.9,No,No,63,71,NotPlaced,159
591,6.5,0,3,0,68,4.2,Yes,No,64,62,Placed,133
592,7.9,0,1,0,66,4.1,No,No,72,84,NotPlaced,145
593,7.7,0,3,1,80,4.3,No,No,55,71,NotPlaced,157
594,8.0,1,3,0,87,4.3,Yes,Yes,79,67,NotPlaced,167
595,7.8,1,1,0,85,4.5,Yes,Yes,70,65,NotPlaced,163
596,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed,175
597,8.4,1,3,2,90,4.6,Yes,Yes,82,88,Placed,174
598,7.4,2,1,1,81,4.0,Yes,No,76,66,Placed,155
599,7.0,1,3,0,82,4.6,No,Yes,71,72,NotPlaced,152
600,7.6,1,2,1,85,4.6,No,No,90,79,NotPlaced,161
601,6.8,1,1,1,75,3.8,No,Yes,60,67,NotPlaced,143
602,7.5,0,2,1,63,3.5,No,Yes,75,66,NotPlaced,138
603,8.5,2,3,0,89,4.8,Yes,Yes,79,80,Placed,174
604,6.9,1,2,1,70,4.4,Yes,Yes,55,66,NotPlaced,139
605,8.2,0,1,0,73,4.8,Yes,Yes,55,66,Placed,155
606,6.5,0,3,2,85,4.7,Yes,No,65,81,Placed,150
607,7.7,1,2,2,76,4.1,Yes,Yes,66,78,NotPlaced,153
608,7.7,1,1,1,78,4.2,Yes,Yes,66,67,NotPlaced,155
609,6.8,1,1,0,74,3.8,No,Yes,62,67,NotPlaced,142
610,8.3,1,3,0,78,4.7,Yes,Yes,76,82,NotPlaced,161
611,7.6,2,1,1,89,3.9,No,Yes,55,67,NotPlaced,165
612,7.4,0,3,0,78,4.4,Yes,Yes,70,81,Placed,152
613,8.1,2,3,2,90,4.8,Yes,Yes,76,84,Placed,171
614,7.7,0,1,1,67,4.2,Yes,No,64,64,NotPlaced,144
615,6.5,2,3,2,84,4.0,Yes,No,74,83,NotPlaced,149
616,8.0,2,3,2,90,4.8,Yes,Yes,75,88,Placed,170
617,6.9,1,1,1,74,4.3,No,Yes,57,57,NotPlaced,143
618,8.5,2,2,0,79,4.8,Yes,No,55,64,NotPlaced,164
619,6.5,1,1,0,84,4.5,Yes,Yes,55,84,NotPlaced,149
620,7.7,1,1,0,73,3.9,No,Yes,59,67,Placed,150
621,7.4,1,2,1,90,4.8,Yes,Yes,73,67,Placed,164
622,6.7,1,1,1,68,4.3,No,No,55,60,NotPlaced,135
623,8.3,1,2,2,88,4.4,Yes,Yes,78,86,Placed,171
624,7.6,0,1,1,70,4.0,No,No,69,69,NotPlaced,146
625,8.4,1,1,0,72,3.9,Yes,No,60,82,NotPlaced,156
626,7.1,1,2,1,73,4.3,No,Yes,59,69,NotPlaced,144
627,7.4,1,1,2,80,4.3,Yes,Yes,55,66,NotPlaced,154
628,7.5,1,2,1,90,4.3,Yes,Yes,59,84,Placed,165
629,8.3,2,3,0,90,4.8,Yes,Yes,78,83,Placed,173
630,8.3,2,3,2,85,4.7,Yes,Yes,76,87,Placed,168
631,7.6,1,2,1,74,4.6,No,Yes,74,85,Placed,150
632,7.5,1,2,0,80,3.6,No,No,57,69,NotPlaced,155
633,8.6,2,2,2,88,4.8,Yes,No,83,77,Placed,174
634,6.6,1,2,1,81,3.4,Yes,Yes,81,85,Placed,147
635,8.6,2,3,2,87,4.4,Yes,Yes,69,86,Placed,173
636,7.4,1,1,1,69,3.8,No,Yes,55,64,Placed,143
637,7.7,1,2,0,81,4.4,Yes,Yes,55,82,Placed,158
638,7.5,1,1,0,79,4.5,No,No,56,74,NotPlaced,154
639,7.4,1,2,0,68,4.3,No,Yes,56,67,NotPlaced,142
640,8.5,1,1,2,83,4.3,Yes,Yes,89,86,Placed,168
641,6.5,1,1,1,81,4.6,No,No,56,73,NotPlaced,146
642,7.9,1,1,1,66,4.5,No,No,74,69,NotPlaced,145
643,6.6,0,1,1,72,3.4,No,No,83,65,NotPlaced,138
644,8.3,2,3,2,90,4.8,Yes,No,69,80,Placed,173
645,8.5,2,3,2,88,4.6,Yes,Yes,85,84,Placed,173
646,7.4,1,2,1,79,4.7,Yes,Yes,59,67,NotPlaced,153
647,7.9,2,3,2,90,4.6,Yes,Yes,82,87,Placed,169
648,8.3,1,3,0,84,4.6,Yes,Yes,72,83,NotPlaced,167
649,7.6,1,2,0,79,4.3,Yes,Yes,79,69,Placed,155
650,7.6,0,1,2,74,4.6,Yes,Yes,76,67,Placed,150
651,8.1,1,3,0,90,4.8,Yes,Yes,83,83,NotPlaced,171
652,6.5,1,1,1,71,4.2,No,No,58,71,NotPlaced,136
653,6.8,0,3,2,89,4.8,Yes,Yes,78,69,Placed,157
654,7.3,1,1,0,84,4.3,No,No,61,74,NotPlaced,157
655,8.2,2,3,1,90,4.8,Yes,Yes,82,77,Placed,172
656,7.6,0,3,2,85,3.8,Yes,No,79,83,NotPlaced,161
657,7.4,1,3,0,88,4.2,Yes,Yes,55,74,NotPlaced,162
658,6.5,0,1,0,77,4.1,No,No,55,67,NotPlaced,142
659,8.2,1,2,3,85,4.5,Yes,Yes,69,82,NotPlaced,167
660,8.4,0,3,2,87,4.0,Yes,No,79,80,Placed,171
661,7.4,1,1,1,73,3.7,No,No,55,63,NotPlaced,147
662,7.3,1,1,0,90,4.6,Yes,No,76,62,NotPlaced,163
663,8.4,1,2,1,85,4.8,Yes,Yes,55,66,Placed,169
664,7.8,0,3,2,90,4.8,Yes,Yes,64,88,NotPlaced,168
665,8.5,0,3,1,83,4.0,Yes,Yes,59,82,NotPlaced,168
666,8.1,2,3,2,90,4.8,Yes,Yes,79,83,Placed,171
667,8.7,2,3,2,87,4.8,Yes,Yes,55,84,Placed,174
668,6.9,0,1,0,79,3.6,No,No,61,67,NotPlaced,148
669,8.3,2,3,2,90,4.8,Yes,Yes,71,84,Placed,173
670,7.6,1,1,0,76,4.0,No,Yes,75,70,Placed,152
671,7.3,1,1,1,88,4.1,No,No,55,68,NotPlaced,161
672,7.3,1,1,0,71,4.6,Yes,Yes,75,67,NotPlaced,144
673,8.8,1,3,2,83,4.8,Yes,Yes,72,84,Placed,171
674,6.7,1,1,0,82,3.9,No,Yes,66,66,Placed,149
675,8.3,2,3,2,90,4.6,Yes,Yes,80,83,Placed,173
676,8.2,1,3,2,85,4.8,Yes,Yes,55,82,NotPlaced,167
677,7.6,1,3,1,68,4.6,Yes,Yes,72,83,Placed,144
678,7.3,1,1,0,72,3.9,Yes,No,70,59,NotPlaced,145
679,8.0,2,3,2,83,4.8,Yes,Yes,75,84,Placed,163
680,7.6,1,3,0,69,4.3,No,Yes,73,72,Placed,145
681,8.2,2,1,2,71,4.2,Yes,Yes,85,85,NotPlaced,153
682,8.1,2,2,0,71,4.4,Yes,Yes,78,83,Placed,152
683,7.1,0,2,2,76,4.2,No,No,63,64,NotPlaced,147
684,8.6,1,2,0,82,3.7,Yes,Yes,77,65,Placed,168
685,7.0,1,2,0,67,4.3,No,Yes,69,69,NotPlaced,137
686,8.7,0,1,2,82,4.5,Yes,Yes,73,86,Placed,169
687,8.1,1,2,1,84,4.3,Yes,Yes,77,83,NotPlaced,165
688,7.5,1,2,0,87,4.6,Yes,Yes,83,81,Placed,162
689,8.3,1,2,1,73,3.9,No,Yes,61,79,NotPlaced,156
690,6.5,2,3,2,74,4.2,No,No,90,67,NotPlaced,139
691,8.5,2,2,2,84,4.5,Yes,Yes,81,84,Placed,169
692,7.5,0,2,1,62,4.5,No,No,55,65,NotPlaced,137
693,8.2,1,3,2,83,4.7,Yes,Yes,75,68,Placed,165
694,8.3,1,3,0,90,4.7,Yes,Yes,86,78,Placed,173
695,7.2,1,2,0,81,4.3,Yes,Yes,83,63,NotPlaced,153
696,7.1,2,3,2,90,4.4,Yes,Yes,77,87,Placed,161
697,7.6,1,2,0,70,3.4,No,Yes,55,74,NotPlaced,146
698,7.7,1,2,1,74,4.1,No,Yes,67,64,NotPlaced,151
699,8.7,2,3,3,81,4.2,Yes,Yes,87,84,Placed,168
700,6.7,0,1,1,69,4.4,No,No,76,68,NotPlaced,136
701,7.9,1,3,0,79,3.7,No,Yes,67,83,NotPlaced,158
702,8.4,2,1,1,87,4.8,No,Yes,75,78,NotPlaced,171
703,6.9,0,1,0,67,3.9,Yes,No,67,65,NotPlaced,136
704,7.7,1,2,0,78,3.6,No,Yes,64,81,NotPlaced,155
705,8.4,2,3,2,90,4.7,Yes,Yes,76,84,Placed,174
706,7.8,0,1,0,78,4.0,Yes,No,64,69,NotPlaced,156
707,8.1,2,3,0,81,4.8,Yes,Yes,72,88,NotPlaced,162
708,8.5,1,1,2,82,3.4,Yes,No,76,85,NotPlaced,167
709,7.7,2,3,2,78,4.8,Yes,No,82,69,NotPlaced,155
710,8.4,1,3,1,79,4.1,No,Yes,83,87,Placed,163
711,8.4,2,3,2,84,4.5,Yes,Yes,78,78,Placed,168
712,6.5,1,2,1,70,3.8,No,No,61,70,NotPlaced,135
713,7.5,1,1,0,81,4.6,Yes,Yes,60,67,NotPlaced,156
714,7.4,1,1,1,75,4.2,No,Yes,65,65,NotPlaced,149
715,8.7,1,3,2,90,4.8,Yes,Yes,70,88,Placed,177
716,6.7,1,1,1,66,3.4,No,Yes,59,68,NotPlaced,133
717,8.5,2,3,2,88,4.3,No,Yes,67,88,NotPlaced,173
718,6.9,1,1,1,74,4.4,No,No,86,63,NotPlaced,143
719,8.1,2,3,2,87,4.4,Yes,Yes,86,83,Placed,168
720,8.3,2,2,0,90,4.6,Yes,Yes,81,81,Placed,173
721,8.1,1,3,2,90,4.6,Yes,Yes,79,88,Placed,171
722,7.6,1,2,0,86,4.0,Yes,Yes,62,70,NotPlaced,162
723,7.9,1,2,2,90,4.3,Yes,Yes,74,88,Placed,169
724,6.5,1,3,2,75,4.7,Yes,No,78,62,NotPlaced,140
725,7.8,0,3,0,76,3.7,Yes,Yes,85,79,Placed,154
726,6.8,1,2,0,67,4.8,No,No,55,73,NotPlaced,135
727,8.3,0,1,2,84,4.7,Yes,Yes,65,64,Placed,167
728,8.7,1,3,2,90,4.7,Yes,Yes,74,86,Placed,177
729,7.4,0,2,0,71,4.0,No,Yes,55,73,Placed,145
730,7.9,0,2,0,69,4.2,No,No,61,66,NotPlaced,148
731,8.1,2,3,2,90,4.8,Yes,Yes,80,83,Placed,171
732,7.9,2,3,2,90,4.8,Yes,Yes,82,84,Placed,169
733,6.5,1,1,1,82,3.4,No,No,55,72,NotPlaced,147
734,6.7,1,1,1,65,4.0,No,Yes,64,61,NotPlaced,132
735,8.2,0,1,0,71,4.8,No,No,62,68,NotPlaced,153
736,8.1,2,3,2,87,4.6,Yes,Yes,85,80,Placed,168
737,7.0,1,1,1,70,4.8,No,No,61,63,NotPlaced,140
738,7.0,1,1,1,65,3.0,No,No,55,62,NotPlaced,135
739,7.7,1,2,0,78,3.6,Yes,Yes,55,71,Placed,155
740,6.5,2,1,0,79,3.6,No,No,63,65,NotPlaced,144
741,8.0,1,2,0,81,4.2,Yes,Yes,66,72,NotPlaced,161
742,7.9,2,3,2,80,4.3,Yes,Yes,78,65,Placed,159
743,8.3,1,3,2,86,4.8,Yes,Yes,66,88,Placed,169
744,6.7,1,1,0,78,3.1,No,Yes,74,58,NotPlaced,145
745,8.4,1,1,2,81,3.9,Yes,Yes,64,84,Placed,165
746,8.2,2,2,1,74,4.5,No,Yes,65,84,NotPlaced,156
747,7.9,1,1,1,65,4.3,No,No,57,80,NotPlaced,144
748,8.3,1,1,2,81,4.6,Yes,No,59,85,NotPlaced,164
749,8.6,2,2,2,84,4.0,Yes,Yes,72,84,NotPlaced,170
750,7.5,1,1,0,72,4.1,No,Yes,55,63,NotPlaced,147
751,8.1,1,2,3,86,4.5,Yes,Yes,88,70,Placed,167
752,8.2,2,3,1,79,4.8,Yes,Yes,79,86,Placed,161
753,8.4,2,1,2,77,4.5,Yes,Yes,71,72,NotPlaced,161
754,6.9,1,2,1,73,4.5,No,No,60,65,NotPlaced,142
755,6.8,1,1,0,67,4.3,Yes,No,84,61,NotPlaced,135
756,7.8,1,2,3,87,4.4,Yes,Yes,75,84,NotPlaced,165
757,8.1,1,3,1,89,4.7,Yes,Yes,78,85,Placed,170
758,7.7,0,1,1,76,3.9,No,No,58,66,NotPlaced,153
759,7.6,0,1,0,66,3.5,No,No,55,67,NotPlaced,142
760,8.6,1,2,0,74,4.4,No,No,55,66,Placed,160
761,7.5,1,1,0,79,3.7,No,No,55,58,NotPlaced,154
